id,method,text,banned_chars,output,constraint_violated,constraint_found,constraint_count,vrr,ttr,bigram_rep,trigram_rep,time_sec,constraint_type,genre,source_id
61,oneshot,偽造カードと暗証番号が揃えば、口座にある限りの現金が引き出されてしまう。,"あ,い,う,え,お",模造札と暗記番号が一致すれば、預金口座にある全額が引き出されてしまう,True,"あ,い,う",7,0.380952,0.95,0.0,0.0,0.604124,medium,tatoeba,tatoeba:74885
62,sequential,偽造カードと暗証番号が揃えば、口座にある限りの現金が引き出されてしまう。,"か,き,く,け,こ",偽造証明書と暗証番号が揃えば、財産にあるすべての現符が取り出すれてしまう。,False,,0,0.238095,0.956522,0.0,0.0,37.164483,medium,tatoeba,tatoeba:74885
62,oneshot,偽造カードと暗証番号が揃えば、口座にある限りの現金が引き出されてしまう。,"か,き,く,け,こ",偽造したカードと暗証番号が揃えば、銀行の預金にあるすべての現金が取り出されてしまう,True,"か,き,こ",4,0.190476,0.916667,0.0,0.0,0.694388,medium,tatoeba,tatoeba:74885
63,sequential,試合に負けようとは、彼らは夢にも思っていなかった。,い,試演に負けようとは、彼らは夢にも思って思わずなかった。,False,,0,0.111111,0.894737,0.0,0.0,1.743451,easy,tatoeba,tatoeba:151043
63,oneshot,試合に負けようとは、彼らは夢にも思っていなかった。,い,彼らは勝負に敗れるなど夢にも想像していなかった。,True,い,1,0.388889,0.941176,0.0,0.0,0.914387,easy,tatoeba,tatoeba:151043
64,sequential,試合に負けようとは、彼らは夢にも思っていなかった。,ら,試合に負けようとは、彼たちは夢にも思っていなかった。,False,,0,0.055556,0.888889,0.0,0.0,0.317436,easy,tatoeba,tatoeba:151043
64,oneshot,試合に負けようとは、彼らは夢にも思っていなかった。,ら,勝負に敗北するとは、彼らは夢にも想像していなかった。,True,ら,1,0.166667,0.9,0.0,0.0,0.485536,easy,tatoeba,tatoeba:151043
65,sequential,試合に負けようとは、彼らは夢にも思っていなかった。,"あ,い,う,え,お",試練にまけるとは、彼らは夢にも信じて悟らずなかった。,False,,0,0.222222,0.894737,0.0,0.0,5.111423,medium,tatoeba,tatoeba:151043
65,oneshot,試合に負けようとは、彼らは夢にも思っていなかった。,"あ,い,う,え,お",勝負に敗れるなど、彼らは想像さえしていなかった。,True,"い,う,え",5,0.444444,1.0,0.0,0.0,0.505685,medium,tatoeba,tatoeba:151043
66,sequential,人は、誰にも思い出されなくなった時初めて、本当に死ぬのである。,い,人は、誰にも想起されなくなった時初めて、本当に死ぬのである。,False,,0,0.047619,0.909091,0.0,0.0,0.33381,easy,tatoeba,tatoeba:1471086
66,oneshot,人は、誰にも思い出されなくなった時初めて、本当に死ぬのである。,い,人は、誰にも記憶されなくなった時に初めて、真の終わりを迎える。,False,,0,0.285714,0.909091,0.0,0.0,0.841598,easy,tatoeba,tatoeba:1471086
67,sequential,人は、誰にも思い出されなくなった時初めて、本当に死ぬのである。,さ,人は、誰にも思い出しれなくなった時初めて、本当に死ぬのである。,False,,0,0.047619,0.904762,0.0,0.0,0.334986,easy,tatoeba,tatoeba:1471086
67,oneshot,人は、誰にも思い出されなくなった時初めて、本当に死ぬのである。,さ,人は、誰にも記憶に留まらぬ時に初めて、本当にこの世を去る。,True,さ,1,0.428571,0.8,0.0,0.0,0.490369,easy,tatoeba,tatoeba:1471086
68,sequential,人は、誰にも思い出されなくなった時初めて、本当に死ぬのである。,"あ,い,う,え,お",人は、誰にも思念れなくなった時初めて、真実に死ぬのである。,True,あ,1,0.095238,0.904762,0.0,0.0,31.310063,medium,tatoeba,tatoeba:1471086
68,oneshot,人は、誰にも思い出されなくなった時初めて、本当に死ぬのである。,"あ,い,う,え,お",人は、誰にも記憶されぬ時点に達した時に初めて、真実の終焉を迎える。,True,"う,え,お",4,0.380952,0.875,0.0,0.0,0.599073,medium,tatoeba,tatoeba:1471086
69,sequential,この時計はあのブレスレットと同じくらい高価な贈り物です。,い,この時刻表はあのブレスレットと同じほど高価な贈り物です。,False,,0,0.153846,1.0,0.0,0.0,1.976225,easy,tatoeba,tatoeba:221617
69,oneshot,この時計はあのブレスレットと同じくらい高価な贈り物です。,い,この時計はあの手首飾りと同じくらい高価な贈り物です,True,い,2,0.692308,1.0,0.0,0.0,0.710124,easy,tatoeba,tatoeba:221617
70,sequential,この時計はあのブレスレットと同じくらい高価な贈り物です。,ら,この時計はあのブレスレットと同じほど高価な贈り物です。,False,,0,0.076923,1.0,0.0,0.0,0.500632,easy,tatoeba,tatoeba:221617
70,oneshot,この時計はあのブレスレットと同じくらい高価な贈り物です。,ら,この時計はあのブレスレットと同じくらい高価な贈り物です。,True,ら,1,0.0,1.0,0.0,0.0,0.608064,easy,tatoeba,tatoeba:221617
71,sequential,この時計はあのブレスレットと同じくらい高価な贈り物です。,"あ,い,う,え,お",この時刻器はそのブレスレットとひとしくほど高値なギフトです。,False,,0,0.461538,1.0,0.0,0.0,8.493649,medium,tatoeba,tatoeba:221617
71,oneshot,この時計はあのブレスレットと同じくらい高価な贈り物です。,"あ,い,う,え,お",この腕時計はあの飾りひもと同じくらい高価な贈り物です,True,"あ,い,う,お",7,0.923077,1.0,0.0,0.0,0.60984,medium,tatoeba,tatoeba:221617
72,sequential,ニューヨークに来たら、ぜひ私たちの家に遊びに来てください。,い,ニューヨークに来たら、ぜひ私たちの我が家に遊びに来て願えます。,False,,0,0.117647,0.833333,0.058824,0.0,2.349793,easy,tatoeba,tatoeba:198727
72,oneshot,ニューヨークに来たら、ぜひ私たちの家に遊びに来てください。,い,ニューヨークに来たら、ぜひ私たちの家へ遊びにお越しください。,True,い,2,0.176471,0.941176,0.0,0.0,1.720726,easy,tatoeba,tatoeba:198727
73,sequential,ニューヨークに来たら、ぜひ私たちの家に遊びに来てください。,さ,ニューヨークに来たら、ぜひ私たちの家に遊びに来てお越しを。,False,,0,0.058824,0.842105,0.055556,0.0,2.05278,easy,tatoeba,tatoeba:198727
73,oneshot,ニューヨークに来たら、ぜひ私たちの家に遊びに来てください。,さ,ニューヨークに訪れたら、ぜひ私たちの家にお越しください。,True,さ,1,0.294118,0.933333,0.0,0.0,0.501466,easy,tatoeba,tatoeba:198727
74,sequential,ニューヨークに来たら、ぜひ私たちの家に遊びに来てください。,ら,ニューヨークに来とき、ぜひ私たちの家に遊びに来てください。,False,,0,0.058824,0.823529,0.0625,0.0,1.332024,easy,tatoeba,tatoeba:198727
74,oneshot,ニューヨークに来たら、ぜひ私たちの家に遊びに来てください。,ら,ニューヨークに来たら、ぜひ私たちの家に訪問してください。,True,ら,1,0.176471,0.9375,0.0,0.0,0.899279,easy,tatoeba,tatoeba:198727
75,sequential,実を言うと、私はそれに気づいていなかったのです。,い,実を言うと、私はそれに気付かて気づかずなかったのです。,False,,0,0.117647,1.0,0.0,0.0,0.926011,easy,tatoeba,tatoeba:149410
75,oneshot,実を言うと、私はそれに気づいていなかったのです。,い,真実を告げると、私はそれに気づかぬままだったのです。,False,,0,0.352941,1.0,0.0,0.0,0.603454,easy,tatoeba,tatoeba:149410
76,sequential,実を言うと、私はそれに気づいていなかったのです。,"あ,い,う,え,お",実を告げと、私はそれに気付かずて気づかずなかったのです。,False,,0,0.176471,0.947368,0.0,0.0,2.251027,medium,tatoeba,tatoeba:149410
76,oneshot,実を言うと、私はそれに気づいていなかったのです。,"あ,い,う,え,お",実を告げると、我はそれに気づかずにいたのです。,True,い,1,0.352941,0.941176,0.0,0.0,0.520449,medium,tatoeba,tatoeba:149410
77,sequential,実を言うと、私はそれに気づいていなかったのです。,"か,き,く,け,こ",実を言うと、わたしはそれに悟りていいなめずたのです。,False,,0,0.176471,1.0,0.0,0.0,2.535514,medium,tatoeba,tatoeba:149410
77,oneshot,実を言うと、私はそれに気づいていなかったのです。,"か,き,く,け,こ",実を語ると、私はそれに気づいていなかったのです。,True,"か,き,く",4,0.058824,1.0,0.0,0.0,0.605742,medium,tatoeba,tatoeba:149410
78,sequential,紅茶がいいですか？それともコーヒーですか？,い,紅茶が心地ですか？それともコーヒーですか？,False,,0,0.076923,0.769231,0.166667,0.090909,1.671006,easy,tatoeba,tatoeba:173509
78,oneshot,紅茶がいいですか？それともコーヒーですか？,い,紅茶はどうですか？それともコーヒーですか？,False,,0,0.153846,0.769231,0.166667,0.090909,0.87628,easy,tatoeba,tatoeba:173509
79,sequential,紅茶がいいですか？それともコーヒーですか？,"あ,い,う,え,お",ティーが適切ですか？それともコーヒーですか？,False,,0,0.153846,0.769231,0.166667,0.090909,1.926631,medium,tatoeba,tatoeba:173509
79,oneshot,紅茶がいいですか？それともコーヒーですか？,"あ,い,う,え,お",紅茶がお好きですか？それともコーヒーがお好みですか？,True,"う,お",3,0.076923,0.705882,0.1875,0.066667,0.435766,medium,tatoeba,tatoeba:173509
80,sequential,紅茶がいいですか？それともコーヒーですか？,"か,き,く,け,こ",ハーブ飲料がいいですですと？それともエスプレッソですまた？,False,,0,0.384615,0.8125,0.0,0.0,4.881656,medium,tatoeba,tatoeba:173509
80,oneshot,紅茶がいいですか？それともコーヒーですか？,"か,き,く,け,こ",紅茶がお好みですか？それとも焙煎した豆の飲み物ですか？,True,"か,こ",4,0.153846,0.842105,0.111111,0.058824,0.606507,medium,tatoeba,tatoeba:173509
81,sequential,この文章は作者の気持ちを的確に表現している。,い,この文章は作者の気持ちを的確に表現しておる。,False,,0,0.071429,1.0,0.0,0.0,1.015739,easy,tatoeba,tatoeba:219900
81,oneshot,この文章は作者の気持ちを的確に表現している。,い,この文章は作者の感情を正確に伝えている。,True,い,2,0.285714,1.0,0.0,0.0,0.812324,easy,tatoeba,tatoeba:219900
82,sequential,この文章は作者の気持ちを的確に表現している。,"あ,い,う,え,お",この記述は作者の気持ちを的確に示現している。,True,い,1,0.142857,1.0,0.0,0.0,27.846698,medium,tatoeba,tatoeba:219900
82,oneshot,この文章は作者の気持ちを的確に表現している。,"あ,い,う,え,お",この文章は作者の感情を的確に伝達している。,True,"い,う",3,0.142857,1.0,0.0,0.0,0.461265,medium,tatoeba,tatoeba:219900
83,sequential,この文章は作者の気持ちを的確に表現している。,"か,き,く,け,こ",その文章はライターの思いを的妙に表現している。,False,,0,0.285714,1.0,0.0,0.0,8.436808,medium,tatoeba,tatoeba:219900
83,oneshot,この文章は作者の気持ちを的確に表現している。,"か,き,く,け,こ",この文章は作者の思いを的確に伝えている。,True,"か,き,く,こ",5,0.214286,1.0,0.0,0.0,0.710534,medium,tatoeba,tatoeba:219900
84,sequential,彼の妻は彼に危険を冒さないでね、と懇願した。,い,彼の妻は彼に危険を冒さやめてでね、と懇願した。,False,,0,0.055556,0.947368,0.0,0.0,0.606918,easy,tatoeba,tatoeba:117293
84,oneshot,彼の妻は彼に危険を冒さないでね、と懇願した。,い,彼の奥さまは彼に危害を避けてほしいとお願いした。,True,い,3,0.722222,0.944444,0.0,0.0,0.61107,easy,tatoeba,tatoeba:117293
85,sequential,彼の妻は彼に危険を冒さないでね、と懇願した。,さ,彼の妻は彼に危険をおこなわないでね、と懇願した。,False,,0,0.055556,0.944444,0.0,0.0,0.500285,easy,tatoeba,tatoeba:117293
85,oneshot,彼の妻は彼に危険を冒さないでね、と懇願した。,さ,彼の奥さんは彼に危むことを控えてと願った。,True,さ,1,0.5,0.941176,0.0,0.0,0.506775,easy,tatoeba,tatoeba:117293
86,sequential,彼の妻は彼に危険を冒さないでね、と懇願した。,"あ,い,う,え,お",彼の妻は彼に危険をリスク禁じでね、と懇願した。,False,,0,0.111111,0.944444,0.0,0.0,2.55233,medium,tatoeba,tatoeba:117293
86,oneshot,彼の妻は彼に危険を冒さないでね、と懇願した。,"あ,い,う,え,お",彼の妻は彼に危険を避けてほしいと願った。,True,い,1,0.388889,0.933333,0.0,0.0,0.505668,medium,tatoeba,tatoeba:117293
87,sequential,彼はその事件について何か知っているようだ。,い,彼はその事件につもて何か知っておるようだ。,False,,0,0.133333,0.933333,0.0,0.0,4.55674,easy,tatoeba,tatoeba:112780
87,oneshot,彼はその事件について何か知っているようだ。,い,彼はその出来事に関して何か把握している様子だ,True,い,1,0.533333,0.933333,0.0,0.0,0.655045,easy,tatoeba,tatoeba:112780
88,sequential,彼はその事件について何か知っているようだ。,"あ,い,う,え,お",彼はその事件にやってて何か知っている多分だ。,True,い,1,0.133333,0.875,0.0,0.0,40.950436,medium,tatoeba,tatoeba:112780
88,oneshot,彼はその事件について何か知っているようだ。,"あ,い,う,え,お",彼はその出来事に関して何か把握しているようだ。,True,"あ,い,う",3,0.2,0.9375,0.0,0.0,0.450751,medium,tatoeba,tatoeba:112780
